# HEGEL:: NS_NLTE convergence file - L2 norm of global residual
# nb_it  L2_glob_res
# 0   0.480639E+00   0.480785E+00   0.366929E+01  -0.912218E+00
     164   0.558083E+00   0.750254E+00   0.487080E+00   0.718935E+00
     165   0.549799E+00   0.740426E+00   0.479670E+00   0.708508E+00
     166   0.561728E+00   0.747739E+00   0.492266E+00   0.718321E+00
     167   0.534420E+00   0.736022E+00   0.463769E+00   0.696601E+00
     168   0.544212E+00   0.734316E+00   0.475241E+00   0.700405E+00
     169   0.543156E+00   0.738890E+00   0.473785E+00   0.701570E+00
     170   0.518142E+00   0.723646E+00   0.448294E+00   0.679332E+00
     171   0.536377E+00   0.729017E+00   0.468072E+00   0.691329E+00
     172   0.521510E+00   0.727149E+00   0.452217E+00   0.681829E+00
     173   0.505607E+00   0.712880E+00   0.436556E+00   0.664833E+00
     174   0.525246E+00   0.722447E+00   0.457303E+00   0.679767E+00
     175   0.501690E+00   0.715164E+00   0.432589E+00   0.663087E+00
     176   0.494480E+00   0.703774E+00   0.425979E+00   0.652014E+00
     177   0.511838E+00   0.714740E+00   0.444066E+00   0.666384E+00
     178   0.483233E+00   0.703395E+00   0.414355E+00   0.645318E+00
     179   0.482004E+00   0.694595E+00   0.413805E+00   0.638611E+00
     180   0.498080E+00   0.706500E+00   0.430440E+00   0.652646E+00
     181   0.467519E+00   0.693404E+00   0.398924E+00   0.630184E+00
     182   0.467935E+00   0.685521E+00   0.399894E+00   0.624708E+00
     183   0.484369E+00   0.698309E+00   0.416902E+00   0.639341E+00
     184   0.453634E+00   0.685240E+00   0.385487E+00   0.617178E+00
     185   0.451938E+00   0.676510E+00   0.384177E+00   0.610355E+00
     186   0.470462E+00   0.690462E+00   0.403335E+00   0.626897E+00
     187   0.441719E+00   0.679515E+00   0.374431E+00   0.607356E+00
     188   0.434215E+00   0.668385E+00   0.367276E+00   0.596641E+00
     189   0.455408E+00   0.683149E+00   0.389348E+00   0.615094E+00
     190   0.431541E+00   0.676666E+00   0.366024E+00   0.601700E+00
     191   0.414829E+00   0.662291E+00   0.349960E+00   0.585756E+00
     192   0.437343E+00   0.676775E+00   0.373827E+00   0.604937E+00
     193   0.422676E+00   0.677952E+00   0.361230E+00   0.601987E+00
     194   0.394033E+00   0.661306E+00   0.335191E+00   0.582631E+00
     195   0.411764E+00   0.673169E+00   0.356391E+00   0.599854E+00
     196   0.412165E+00   0.687999E+00   0.364143E+00   0.616985E+00
     197   0.375411E+00   0.680999E+00   0.343720E+00   0.613841E+00
     198   0.370448E+00   0.694802E+00   0.364852E+00   0.642630E+00
     199   0.378315E+00   0.735427E+00   0.411054E+00   0.697283E+00
     200   0.360641E+00   0.780517E+00   0.450007E+00   0.749426E+00
     201   0.307676E+00   0.819647E+00   0.477157E+00   0.790123E+00
     202   0.231826E+00   0.859871E+00   0.510468E+00   0.832839E+00
     203   0.104394E+00   0.897720E+00   0.544095E+00   0.874567E+00
     204  -0.585970E-01   0.923485E+00   0.567079E+00   0.907198E+00
     205   0.103811E+00   0.944089E+00   0.583615E+00   0.930269E+00
     206   0.267329E+00   0.962649E+00   0.610792E+00   0.960425E+00
     207   0.364920E+00   0.975498E+00   0.636812E+00   0.988193E+00
     208   0.432721E+00   0.991848E+00   0.665153E+00   0.101861E+01
     209   0.472678E+00   0.983712E+00   0.664021E+00   0.102258E+01
     210   0.474384E+00   0.967946E+00   0.647062E+00   0.101177E+01
     211   0.440349E+00   0.958760E+00   0.630276E+00   0.999990E+00
     212   0.399401E+00   0.930456E+00   0.609219E+00   0.990720E+00
     213   0.395574E+00   0.907962E+00   0.584268E+00   0.975883E+00
     214   0.377556E+00   0.904307E+00   0.577815E+00   0.971890E+00
     215   0.349915E+00   0.901610E+00   0.576688E+00   0.972217E+00
     216   0.332038E+00   0.907958E+00   0.589064E+00   0.979184E+00
     217   0.306464E+00   0.904424E+00   0.584863E+00   0.986750E+00
     218   0.292588E+00   0.885432E+00   0.563634E+00   0.984529E+00
     219   0.279993E+00   0.860564E+00   0.536604E+00   0.978224E+00
     220   0.261297E+00   0.840727E+00   0.513721E+00   0.974951E+00
     221   0.233167E+00   0.822378E+00   0.493276E+00   0.973973E+00
     222   0.205318E+00   0.808278E+00   0.478554E+00   0.976029E+00
     223   0.183251E+00   0.801025E+00   0.472029E+00   0.982289E+00
     224   0.163023E+00   0.790669E+00   0.462689E+00   0.988932E+00
     225   0.148343E+00   0.777357E+00   0.449056E+00   0.994726E+00
     226   0.138037E+00   0.762600E+00   0.433177E+00   0.999717E+00
     227   0.127749E+00   0.751183E+00   0.421053E+00   0.100610E+01
     228   0.113267E+00   0.737524E+00   0.408164E+00   0.101234E+01
     229   0.102454E+00   0.722918E+00   0.393992E+00   0.101954E+01
